train_id,origin,destination,travel_date,booking_date,class,seats_requested,booked
T136,LKO,HYD,2025-03-30,2025-03-17,3A,1,1
T119,PUNE,JU,2025-04-17,2025-03-10,SL,1,1
T126,JU,PUNE,2025-08-18,2025-07-14,3A,1,0
T113,KOL,JU,2025-03-13,2025-03-07,3A,1,1
T115,BCT,MAS,2025-07-21,2025-06-03,3A,1,1
T138,BCT,NDLS,2025-05-11,2025-02-18,SL,1,1
T128,BCT,MAS,2025-04-21,2025-03-01,SL,1,1
T136,LKO,SBC,2025-01-19,2024-10-03,3A,1,0
T132,LKO,JU,2025-04-11,2024-12-19,SL,1,0
T116,SBC,PUNE,2025-11-16,2025-08-07,SL,1,1
T128,SBC,JU,2025-07-22,2025-05-30,SL,1,1
T107,PUNE,SBC,2025-03-14,2024-11-21,3A,1,1
T127,KOL,LKO,2025-10-13,2025-10-07,2A,1,0
T100,JU,NDLS,2025-09-02,2025-07-01,SL,1,1
T105,LKO,HYD,2025-08-11,2025-05-19,3A,1,1
T112,JU,BCT,2025-02-14,2024-12-15,3A,1,1
T100,JU,HYD,2025-07-28,2025-07-14,3A,1,1
T126,NDLS,SBC,2025-01-22,2025-01-10,SL,1,0
T116,PUNE,NDLS,2025-06-15,2025-06-07,SL,1,0
T121,SBC,KOL,2025-07-16,2025-05-04,3A,1,1
T116,PUNE,KOL,2025-04-21,2025-01-04,SL,1,1
T130,SBC,NDLS,2025-11-02,2025-07-27,SL,1,1
T136,MAS,HYD,2025-04-02,2025-02-05,SL,1,1
T108,NDLS,SBC,2025-12-28,2025-09-12,3A,1,1
T105,HYD,PUNE,2025-06-17,2025-04-13,2A,1,1
T109,SBC,KOL,2025-04-01,2025-01-31,SL,1,1
T111,BCT,PUNE,2025-11-05,2025-08-16,2A,1,1
T106,CSTM,JU,2025-02-20,2025-01-15,3A,1,1
T137,LKO,CSTM,2025-01-11,2024-12-08,SL,1,0
T120,CSTM,PUNE,2025-02-03,2024-12-05,SL,1,1
T115,JU,KOL,2025-09-09,2025-06-13,3A,1,1
T126,HYD,JU,2025-04-16,2025-03-15,2A,1,1
T110,SBC,PUNE,2025-07-06,2025-06-04,3A,1,1
T122,NDLS,JU,2025-02-19,2024-11-25,3A,1,1
T138,JU,BCT,2025-03-19,2025-02-22,2A,1,0
T111,JU,LKO,2025-03-17,2025-02-11,3A,1,1
T121,PUNE,NDLS,2025-08-19,2025-08-11,SL,1,1
T109,KOL,CSTM,2025-08-04,2025-07-24,SL,1,1
T121,JU,MAS,2025-07-10,2025-07-03,2A,1,0
T136,HYD,MAS,2025-10-04,2025-07-20,SL,1,1
T139,BCT,PUNE,2025-08-12,2025-05-04,2A,1,1
T103,SBC,LKO,2025-12-25,2025-10-11,2A,1,1
T118,NDLS,PUNE,2025-10-28,2025-08-06,2A,1,1
T130,CSTM,MAS,2025-04-09,2025-02-28,3A,1,1
T139,NDLS,JU,2025-02-25,2024-11-14,2A,1,1
T115,MAS,JU,2025-03-21,2024-12-07,SL,1,1
T100,BCT,KOL,2025-08-29,2025-07-27,2A,1,1
T127,PUNE,HYD,2025-10-27,2025-10-19,3A,1,0
T128,LKO,KOL,2025-11-11,2025-09-26,3A,1,0
T100,NDLS,JU,2025-04-07,2025-01-14,2A,1,1
T111,KOL,MAS,2025-04-04,2025-01-30,SL,1,1
T115,HYD,CSTM,2025-05-01,2025-04-14,SL,1,0
T135,NDLS,LKO,2025-08-28,2025-08-27,1A,1,0
T137,CSTM,HYD,2025-09-14,2025-08-14,SL,1,0
T103,PUNE,CSTM,2025-10-25,2025-07-24,SL,1,1
T124,KOL,MAS,2025-09-25,2025-08-05,1A,1,1
T118,MAS,PUNE,2025-08-19,2025-08-17,SL,1,0
T139,BCT,JU,2025-11-08,2025-10-03,SL,1,0
T100,PUNE,CSTM,2025-09-17,2025-08-28,SL,1,0
T104,CSTM,NDLS,2025-07-26,2025-04-03,2A,1,1
T105,BCT,PUNE,2025-08-26,2025-07-21,SL,1,0
T115,SBC,KOL,2025-02-09,2024-10-20,SL,1,1
T115,HYD,BCT,2025-07-14,2025-05-08,SL,1,1
T131,CSTM,PUNE,2025-06-16,2025-05-09,SL,1,0
T114,NDLS,KOL,2025-04-28,2025-01-02,2A,1,0
T105,KOL,JU,2025-01-04,2024-09-20,2A,1,1
T127,BCT,CSTM,2025-04-27,2025-02-06,SL,1,1
T127,LKO,NDLS,2025-01-01,2024-12-29,SL,1,0
T104,MAS,HYD,2025-05-21,2025-05-18,SL,1,0
T103,JU,KOL,2025-10-07,2025-07-23,2A,1,1
T133,HYD,PUNE,2025-02-07,2024-11-24,SL,1,0
T126,HYD,LKO,2025-02-06,2025-02-04,SL,1,0
T110,CSTM,KOL,2025-08-18,2025-05-05,1A,1,1
T114,BCT,JU,2025-04-16,2025-02-25,3A,1,1
T126,NDLS,MAS,2025-01-22,2024-12-30,SL,1,1
T126,KOL,CSTM,2025-06-02,2025-02-19,3A,1,1
T117,SBC,JU,2025-04-14,2025-01-25,SL,1,0
T137,PUNE,SBC,2025-12-21,2025-09-26,2A,1,0
T109,CSTM,HYD,2025-08-11,2025-04-17,SL,1,1
T101,SBC,BCT,2025-06-02,2025-05-03,2A,1,1
T104,PUNE,LKO,2025-11-05,2025-09-24,SL,1,1
T106,KOL,PUNE,2025-11-22,2025-11-06,3A,1,1
T116,HYD,BCT,2025-10-20,2025-07-17,3A,1,1
T113,PUNE,HYD,2025-09-24,2025-06-03,SL,1,0
T108,HYD,SBC,2025-12-22,2025-10-30,SL,1,0
T135,PUNE,LKO,2025-10-06,2025-08-08,SL,1,1
T132,CSTM,NDLS,2025-02-02,2024-12-17,SL,1,0
T137,NDLS,LKO,2025-02-27,2025-01-28,SL,1,1
T137,PUNE,NDLS,2025-04-12,2025-01-21,3A,1,1
T118,JU,BCT,2025-05-16,2025-01-20,2A,1,1
T100,SBC,PUNE,2025-09-07,2025-08-08,SL,1,0
T104,CSTM,JU,2025-06-16,2025-05-27,SL,1,0
T112,MAS,PUNE,2025-12-25,2025-11-16,1A,1,0
T127,PUNE,KOL,2025-03-29,2025-01-08,SL,1,1
T132,KOL,PUNE,2025-10-29,2025-07-17,1A,1,1
T106,PUNE,NDLS,2025-10-18,2025-08-19,1A,1,1
T113,CSTM,MAS,2025-12-10,2025-10-19,SL,1,0
T135,KOL,SBC,2025-11-12,2025-11-01,3A,1,0
T139,HYD,SBC,2025-04-26,2025-01-09,1A,1,1
T112,BCT,MAS,2025-04-01,2025-02-15,SL,1,1
T100,LKO,NDLS,2025-06-02,2025-02-27,3A,1,1
T137,NDLS,MAS,2025-08-01,2025-06-02,SL,1,1
T123,CSTM,HYD,2025-04-05,2025-04-02,SL,1,0
T125,JU,LKO,2025-05-02,2025-02-05,2A,1,0
T122,HYD,KOL,2025-03-14,2025-01-14,SL,1,1
T112,MAS,JU,2025-04-21,2025-01-18,3A,1,1
T107,BCT,KOL,2025-01-09,2024-12-04,SL,1,1
T123,PUNE,JU,2025-12-08,2025-09-19,SL,1,0
T105,NDLS,BCT,2025-10-04,2025-06-28,SL,1,1
T129,KOL,JU,2025-03-03,2025-01-09,2A,1,1
T111,HYD,BCT,2025-01-16,2024-11-30,3A,1,0
T133,LKO,PUNE,2025-07-09,2025-05-06,SL,1,1
T137,BCT,SBC,2025-12-06,2025-11-01,2A,1,1
T111,NDLS,CSTM,2025-03-11,2024-11-14,SL,1,1
T102,CSTM,NDLS,2025-03-07,2024-11-21,SL,1,0
T106,SBC,NDLS,2025-07-12,2025-05-20,2A,1,1
T130,SBC,KOL,2025-01-09,2024-09-25,SL,1,1
T120,CSTM,BCT,2025-02-14,2025-01-08,2A,1,1
T136,NDLS,BCT,2025-09-08,2025-06-05,SL,1,1
T101,MAS,CSTM,2025-11-17,2025-10-15,2A,1,0
T139,SBC,CSTM,2025-07-07,2025-07-01,SL,1,0
T111,CSTM,SBC,2025-05-18,2025-02-15,SL,1,1
T122,MAS,KOL,2025-07-25,2025-06-22,SL,1,1
T136,LKO,BCT,2025-04-10,2025-03-22,3A,1,1
T100,HYD,PUNE,2025-08-09,2025-06-09,SL,1,1
T103,KOL,SBC,2025-03-14,2025-03-09,1A,1,0
T119,JU,PUNE,2025-05-20,2025-04-17,3A,1,1
T122,MAS,LKO,2025-06-24,2025-05-06,SL,1,0
T126,SBC,LKO,2025-02-22,2024-12-04,2A,1,1
T135,MAS,LKO,2025-11-12,2025-10-20,2A,1,1
T130,CSTM,KOL,2025-08-27,2025-07-06,3A,1,1
T118,MAS,PUNE,2025-06-15,2025-06-03,SL,1,0
T125,CSTM,MAS,2025-03-31,2025-01-18,3A,1,1
T120,MAS,CSTM,2025-02-08,2025-01-14,SL,1,0
T107,LKO,BCT,2025-11-19,2025-10-20,3A,1,0
T102,HYD,NDLS,2025-03-13,2024-12-09,3A,1,1
T108,LKO,CSTM,2025-12-19,2025-11-16,SL,1,1
T124,JU,MAS,2025-12-21,2025-12-05,SL,1,0
T139,NDLS,JU,2025-02-15,2024-12-21,SL,1,0
T118,LKO,JU,2025-02-13,2025-01-29,SL,1,0
T133,MAS,NDLS,2025-09-12,2025-09-10,3A,1,0
T136,JU,PUNE,2025-10-12,2025-09-17,SL,1,1
T101,BCT,NDLS,2025-12-03,2025-11-15,3A,1,0
T131,BCT,CSTM,2025-11-19,2025-10-21,SL,1,1
T134,BCT,JU,2025-07-19,2025-04-20,SL,1,1
T109,LKO,HYD,2025-07-02,2025-03-24,SL,1,1
T102,LKO,PUNE,2025-01-02,2024-10-21,3A,1,1
T128,LKO,KOL,2025-11-10,2025-08-05,2A,1,1
T126,CSTM,SBC,2025-06-06,2025-06-03,1A,1,0
T132,MAS,KOL,2025-12-29,2025-10-20,3A,1,1
T106,CSTM,KOL,2025-12-23,2025-10-17,3A,1,1
T112,NDLS,MAS,2025-05-08,2025-03-16,SL,1,0
T131,NDLS,KOL,2025-04-23,2025-03-14,3A,1,1
T100,BCT,LKO,2025-06-19,2025-04-15,SL,1,1
T121,MAS,NDLS,2025-03-28,2025-01-15,SL,1,1
T110,HYD,CSTM,2025-10-28,2025-07-14,SL,1,0
T128,SBC,CSTM,2025-01-16,2024-11-03,SL,1,1
T100,JU,KOL,2025-08-30,2025-06-27,3A,1,1
T138,LKO,JU,2025-07-28,2025-05-05,2A,1,0
T103,MAS,NDLS,2025-10-18,2025-06-21,SL,1,1
T118,KOL,SBC,2025-04-23,2025-04-02,2A,1,1
T118,KOL,SBC,2025-08-06,2025-04-20,1A,1,1
T102,KOL,CSTM,2025-12-27,2025-12-06,SL,1,0
T125,KOL,LKO,2025-10-28,2025-07-16,SL,1,1
T138,NDLS,CSTM,2025-09-23,2025-08-27,2A,1,0
T103,KOL,PUNE,2025-02-05,2024-12-29,SL,1,1
T117,HYD,SBC,2025-01-11,2024-11-25,2A,1,1
T128,PUNE,HYD,2025-12-08,2025-09-30,SL,1,1
T129,KOL,NDLS,2025-08-13,2025-04-29,3A,1,0
T135,LKO,MAS,2025-08-31,2025-06-29,3A,1,0
T134,JU,KOL,2025-05-19,2025-04-12,2A,1,1
T110,JU,BCT,2025-09-03,2025-07-06,SL,1,1
T135,HYD,LKO,2025-09-17,2025-06-01,SL,1,1
T126,HYD,CSTM,2025-04-19,2025-01-28,SL,1,0
T123,PUNE,SBC,2025-03-04,2024-11-15,2A,1,1
T109,NDLS,HYD,2025-10-05,2025-06-23,2A,1,0
T133,CSTM,LKO,2025-03-15,2024-11-21,3A,1,1
T108,BCT,MAS,2025-01-11,2024-11-16,2A,1,1
T134,BCT,HYD,2025-10-04,2025-09-05,3A,1,0
T114,LKO,BCT,2025-07-02,2025-05-07,3A,1,1
T110,HYD,SBC,2025-06-03,2025-04-08,3A,1,0
T137,LKO,PUNE,2025-07-08,2025-06-07,2A,1,0
T134,KOL,HYD,2025-10-20,2025-09-09,SL,1,0
T115,MAS,JU,2025-10-11,2025-08-25,SL,1,1
T123,NDLS,LKO,2025-02-27,2024-11-09,3A,1,1
T100,PUNE,NDLS,2025-07-28,2025-06-01,SL,1,0
T136,SBC,HYD,2025-09-02,2025-08-26,SL,1,0
T138,JU,NDLS,2025-07-16,2025-05-20,SL,1,1
T137,PUNE,LKO,2025-03-13,2025-01-18,SL,1,1
T120,LKO,HYD,2025-11-25,2025-10-20,SL,1,1
T138,NDLS,CSTM,2025-12-12,2025-11-01,SL,1,1
T132,HYD,MAS,2025-12-03,2025-08-14,2A,1,1
T107,HYD,LKO,2025-05-05,2025-03-06,SL,1,1
T123,CSTM,SBC,2025-02-08,2025-01-23,3A,1,0
T120,KOL,CSTM,2025-08-21,2025-05-21,2A,1,1
T101,LKO,CSTM,2025-03-29,2025-03-17,3A,1,0
T105,PUNE,MAS,2025-01-25,2024-12-22,SL,1,1
T109,HYD,BCT,2025-07-07,2025-03-15,SL,1,1
T139,BCT,SBC,2025-12-17,2025-09-06,SL,1,1
T104,MAS,PUNE,2025-08-17,2025-06-08,SL,1,1
T126,HYD,SBC,2025-01-02,2024-09-06,2A,1,1
T116,LKO,KOL,2025-01-28,2024-10-06,SL,1,1
T116,KOL,SBC,2025-11-12,2025-10-27,SL,1,1
T113,CSTM,LKO,2025-03-06,2025-01-27,SL,1,0
T124,NDLS,BCT,2025-12-14,2025-11-21,3A,1,0
T110,SBC,BCT,2025-10-16,2025-10-02,2A,1,1
T119,BCT,JU,2025-09-12,2025-05-17,SL,1,1
T132,NDLS,HYD,2025-10-03,2025-08-05,1A,1,1
T135,JU,BCT,2025-02-15,2025-02-09,2A,1,0
T118,SBC,LKO,2025-03-05,2024-11-11,3A,1,1
T138,JU,KOL,2025-01-01,2024-10-05,SL,1,1
T102,BCT,JU,2025-09-19,2025-07-23,2A,1,1
T112,JU,NDLS,2025-10-03,2025-06-27,2A,1,0
T128,CSTM,PUNE,2025-03-06,2025-01-15,3A,1,1
T115,PUNE,CSTM,2025-07-09,2025-03-21,SL,1,0
T122,CSTM,HYD,2025-09-21,2025-05-30,SL,1,1
T106,KOL,CSTM,2025-03-13,2025-01-11,SL,1,0
T107,CSTM,KOL,2025-07-19,2025-06-06,SL,1,1
T126,CSTM,KOL,2025-02-18,2024-12-23,3A,1,0
T137,NDLS,HYD,2025-10-16,2025-08-15,SL,1,1
T110,NDLS,HYD,2025-01-05,2024-10-31,SL,1,1
T106,CSTM,SBC,2025-04-09,2025-01-20,SL,1,1
T138,CSTM,BCT,2025-09-25,2025-09-12,SL,1,0
T113,CSTM,SBC,2025-06-26,2025-03-09,2A,1,0
T126,NDLS,KOL,2025-03-16,2025-01-27,3A,1,1
T126,CSTM,HYD,2025-11-16,2025-09-23,3A,1,0
T105,CSTM,NDLS,2025-06-19,2025-03-08,3A,1,1
T128,LKO,HYD,2025-10-13,2025-09-28,SL,1,0
T115,MAS,NDLS,2025-12-19,2025-10-23,SL,1,1
T125,HYD,BCT,2025-10-20,2025-10-04,SL,1,0
T133,MAS,BCT,2025-11-23,2025-08-01,3A,1,0
T138,NDLS,CSTM,2025-07-18,2025-06-27,SL,1,1
T111,LKO,HYD,2025-07-13,2025-07-01,2A,1,0
T136,MAS,BCT,2025-12-01,2025-08-14,2A,1,1
T129,JU,BCT,2025-03-19,2024-12-24,3A,1,0
T107,HYD,NDLS,2025-05-17,2025-02-09,3A,1,1
T118,HYD,BCT,2025-08-21,2025-07-17,2A,1,1
T108,SBC,MAS,2025-01-12,2024-11-23,3A,1,1
T112,KOL,HYD,2025-04-11,2025-01-05,SL,1,1
T115,MAS,JU,2025-11-10,2025-10-02,SL,1,0
T133,HYD,CSTM,2025-09-04,2025-05-27,SL,1,1
T132,KOL,BCT,2025-01-29,2024-11-07,3A,1,1
T135,LKO,CSTM,2025-02-20,2025-02-18,SL,1,1
T134,HYD,NDLS,2025-04-08,2025-01-20,3A,1,0
T101,HYD,PUNE,2025-11-12,2025-07-17,3A,1,1
T134,PUNE,MAS,2025-08-02,2025-04-17,SL,1,0
T138,SBC,LKO,2025-09-10,2025-07-10,SL,1,1
T128,KOL,JU,2025-08-28,2025-06-12,SL,1,1
T129,PUNE,HYD,2025-02-25,2025-01-13,SL,1,1
T139,CSTM,PUNE,2025-04-16,2025-04-14,3A,1,0
T136,CSTM,MAS,2025-12-24,2025-10-11,3A,1,1
T124,CSTM,NDLS,2025-05-25,2025-02-24,SL,1,1
T111,BCT,HYD,2025-09-08,2025-06-12,3A,1,1
T124,PUNE,JU,2025-08-20,2025-07-27,2A,1,0
T101,PUNE,LKO,2025-05-31,2025-03-11,3A,1,1
T101,CSTM,MAS,2025-09-26,2025-07-01,1A,1,1
T133,KOL,NDLS,2025-02-04,2024-10-14,3A,1,0
T109,PUNE,KOL,2025-06-20,2025-02-24,SL,1,0
T117,NDLS,PUNE,2025-10-22,2025-08-19,SL,1,1
T122,MAS,KOL,2025-02-20,2025-01-13,SL,1,1
T117,PUNE,LKO,2025-01-14,2024-10-04,SL,1,1
T134,HYD,NDLS,2025-01-06,2024-11-29,2A,1,0
T114,CSTM,NDLS,2025-02-17,2025-01-31,3A,1,0
T102,HYD,KOL,2025-05-28,2025-02-08,SL,1,1
T130,PUNE,CSTM,2025-11-27,2025-08-06,SL,1,0
T106,KOL,BCT,2025-10-23,2025-07-18,SL,1,1
T120,BCT,LKO,2025-05-30,2025-03-15,SL,1,0
T123,KOL,SBC,2025-05-30,2025-04-30,SL,1,1
T104,MAS,LKO,2025-03-09,2025-01-25,3A,1,0
T122,HYD,LKO,2025-01-19,2024-11-05,SL,1,1
T134,CSTM,JU,2025-12-15,2025-09-14,SL,1,1
T103,HYD,MAS,2025-01-02,2024-12-26,2A,1,0
T134,KOL,MAS,2025-08-01,2025-04-29,3A,1,1
T105,MAS,CSTM,2025-08-20,2025-07-13,1A,1,1
T124,PUNE,SBC,2025-12-08,2025-10-17,1A,1,1
T100,MAS,SBC,2025-02-22,2024-10-28,3A,1,1
T124,CSTM,SBC,2025-02-04,2024-12-18,3A,1,1
T114,SBC,NDLS,2025-05-01,2025-04-06,SL,1,1
T107,KOL,MAS,2025-03-13,2025-03-04,3A,1,0
T126,CSTM,KOL,2025-10-29,2025-07-05,2A,1,1
T103,HYD,MAS,2025-08-28,2025-05-23,2A,1,0
T131,NDLS,LKO,2025-04-14,2025-03-31,3A,1,1
T117,KOL,HYD,2025-04-17,2025-01-01,3A,1,1
T106,PUNE,SBC,2025-02-07,2024-12-17,SL,1,1
T135,SBC,LKO,2025-10-10,2025-08-23,2A,1,1
T120,SBC,NDLS,2025-02-08,2024-12-15,SL,1,0
T117,HYD,BCT,2025-05-03,2025-02-01,1A,1,0
T110,LKO,KOL,2025-01-28,2024-12-10,SL,1,1
T112,NDLS,KOL,2025-06-19,2025-05-24,SL,1,0
T131,HYD,CSTM,2025-01-24,2024-11-16,SL,1,1
T110,HYD,LKO,2025-03-04,2025-02-22,3A,1,1
T117,BCT,SBC,2025-07-29,2025-07-04,SL,1,0
T128,PUNE,JU,2025-08-14,2025-04-23,3A,1,1
T118,BCT,KOL,2025-04-16,2025-01-24,SL,1,1
T109,KOL,SBC,2025-02-11,2025-02-02,3A,1,0
T126,CSTM,KOL,2025-11-02,2025-09-18,SL,1,0
T134,PUNE,LKO,2025-08-01,2025-06-06,3A,1,1
T101,MAS,HYD,2025-12-23,2025-12-09,1A,1,0
T128,LKO,PUNE,2025-02-22,2024-12-29,SL,1,0
T117,BCT,KOL,2025-12-24,2025-11-09,SL,1,0
T139,HYD,SBC,2025-03-26,2024-12-14,3A,1,1
T138,MAS,PUNE,2025-07-08,2025-07-04,3A,1,0
T134,SBC,HYD,2025-09-19,2025-05-26,SL,1,1
T131,PUNE,HYD,2025-08-24,2025-05-07,SL,1,1
T122,MAS,SBC,2025-04-15,2025-03-12,SL,1,0
T130,KOL,NDLS,2025-10-20,2025-06-28,SL,1,1
T101,LKO,PUNE,2025-05-01,2025-01-10,3A,1,1
T130,HYD,SBC,2025-05-14,2025-04-09,SL,1,0
T102,BCT,CSTM,2025-12-03,2025-10-08,SL,1,1
T126,SBC,NDLS,2025-10-08,2025-08-08,2A,1,1
T109,HYD,NDLS,2025-03-11,2024-12-08,2A,1,1
T102,LKO,KOL,2025-09-10,2025-06-26,3A,1,0
T138,JU,HYD,2025-05-27,2025-03-08,3A,1,1
T108,LKO,NDLS,2025-04-11,2025-04-04,SL,1,0
T127,HYD,KOL,2025-06-26,2025-04-08,SL,1,1
T132,JU,PUNE,2025-08-18,2025-07-22,3A,1,0
T104,BCT,JU,2025-10-01,2025-06-14,3A,1,1
T126,BCT,SBC,2025-07-23,2025-06-05,3A,1,1
T100,SBC,JU,2025-09-15,2025-08-10,3A,1,1
T101,JU,HYD,2025-03-31,2024-12-28,SL,1,1
T103,MAS,NDLS,2025-03-29,2025-03-15,2A,1,0
T127,SBC,LKO,2025-09-07,2025-09-05,2A,1,0
T117,JU,CSTM,2025-02-25,2024-12-29,3A,1,1
T119,BCT,PUNE,2025-02-09,2024-12-25,2A,1,0
T109,MAS,KOL,2025-11-09,2025-10-10,SL,1,1
T105,NDLS,JU,2025-01-05,2024-12-17,2A,1,0
T104,BCT,PUNE,2025-11-13,2025-08-20,3A,1,0
T111,CSTM,LKO,2025-10-08,2025-06-18,3A,1,1
T136,BCT,CSTM,2025-04-29,2025-01-03,SL,1,1
T139,MAS,HYD,2025-10-22,2025-09-13,2A,1,1
T100,HYD,CSTM,2025-05-12,2025-04-14,SL,1,1
T139,SBC,LKO,2025-12-04,2025-10-30,SL,1,1
T102,BCT,NDLS,2025-07-25,2025-05-21,3A,1,1
T110,KOL,LKO,2025-02-10,2024-11-16,3A,1,1
T124,PUNE,JU,2025-06-11,2025-04-06,SL,1,1
T100,PUNE,BCT,2025-07-03,2025-06-17,SL,1,1
T111,SBC,HYD,2025-06-18,2025-06-01,2A,1,0
T107,NDLS,HYD,2025-03-06,2025-01-19,3A,1,0
T102,JU,HYD,2025-03-15,2025-03-07,SL,1,0
T122,LKO,HYD,2025-12-26,2025-12-04,3A,1,0
T116,BCT,KOL,2025-06-27,2025-02-28,3A,1,0
T115,PUNE,LKO,2025-12-30,2025-12-12,2A,1,0
T113,CSTM,MAS,2025-04-01,2025-01-13,SL,1,1
T120,KOL,JU,2025-10-02,2025-06-17,2A,1,1
T125,LKO,CSTM,2025-07-27,2025-06-24,SL,1,0
T126,CSTM,MAS,2025-10-08,2025-09-11,SL,1,0
T136,BCT,CSTM,2025-12-28,2025-09-07,2A,1,1
T125,MAS,LKO,2025-02-16,2024-11-06,3A,1,1
T106,KOL,PUNE,2025-03-07,2024-12-31,SL,1,0
T133,PUNE,NDLS,2025-10-19,2025-09-02,SL,1,1
T108,BCT,LKO,2025-10-02,2025-09-09,1A,1,0
T129,KOL,CSTM,2025-04-21,2025-03-03,3A,1,1
T135,SBC,JU,2025-09-01,2025-07-06,3A,1,1
T123,PUNE,BCT,2025-02-25,2025-02-15,3A,1,0
T134,KOL,PUNE,2025-12-09,2025-08-24,3A,1,1
T133,KOL,BCT,2025-09-25,2025-07-05,SL,1,1
T101,BCT,CSTM,2025-11-21,2025-10-30,SL,1,0
T109,HYD,MAS,2025-11-01,2025-09-19,2A,1,1
T120,NDLS,SBC,2025-03-08,2024-12-05,1A,1,1
T125,MAS,CSTM,2025-12-07,2025-11-05,SL,1,1
T115,MAS,NDLS,2025-07-26,2025-04-28,2A,1,1
T139,JU,HYD,2025-07-29,2025-07-28,SL,1,0
T109,LKO,CSTM,2025-04-29,2025-03-14,3A,1,0
T102,PUNE,NDLS,2025-07-12,2025-04-10,SL,1,1
T108,PUNE,BCT,2025-12-28,2025-12-02,3A,1,0
T113,PUNE,KOL,2025-05-09,2025-03-27,SL,1,0
T134,HYD,KOL,2025-06-27,2025-05-07,SL,1,0
T117,KOL,HYD,2025-01-30,2024-10-12,3A,1,1
T110,BCT,HYD,2025-08-01,2025-05-28,3A,1,0
T139,LKO,MAS,2025-03-20,2025-03-02,SL,1,0
T126,JU,BCT,2025-05-26,2025-05-05,SL,1,0
T114,PUNE,MAS,2025-12-21,2025-12-02,SL,1,0
T128,BCT,PUNE,2025-11-07,2025-08-27,2A,1,1
T108,KOL,MAS,2025-05-23,2025-02-17,3A,1,1
T100,JU,MAS,2025-05-20,2025-03-06,3A,1,0
T136,NDLS,KOL,2025-10-09,2025-08-04,1A,1,1
T106,HYD,JU,2025-11-25,2025-07-29,2A,1,1
T119,CSTM,LKO,2025-07-05,2025-04-17,3A,1,1
T136,BCT,NDLS,2025-08-11,2025-07-01,3A,1,1
T120,LKO,BCT,2025-02-10,2025-01-18,1A,1,0
T121,LKO,BCT,2025-06-21,2025-05-10,SL,1,0
T109,MAS,HYD,2025-02-14,2025-02-08,SL,1,0
T105,NDLS,SBC,2025-02-19,2024-11-15,2A,1,0
T104,JU,LKO,2025-01-07,2025-01-03,3A,1,0
T124,KOL,SBC,2025-03-08,2024-12-04,3A,1,0
T113,LKO,BCT,2025-09-30,2025-09-20,SL,1,0
T101,JU,CSTM,2025-12-14,2025-08-29,3A,1,1
T127,LKO,CSTM,2025-03-03,2025-02-11,2A,1,1
T110,MAS,BCT,2025-03-01,2025-01-19,3A,1,0
T109,MAS,BCT,2025-11-11,2025-09-09,SL,1,0
T123,HYD,KOL,2025-03-08,2025-01-22,3A,1,0
T138,BCT,PUNE,2025-04-23,2025-04-20,3A,1,0
T112,HYD,KOL,2025-12-23,2025-11-15,SL,1,0
T133,CSTM,NDLS,2025-03-19,2025-03-13,SL,1,1
T104,KOL,SBC,2025-05-04,2025-01-23,SL,1,1
T101,SBC,KOL,2025-01-04,2024-11-19,2A,1,0
T116,MAS,PUNE,2025-05-15,2025-03-19,SL,1,1
T132,LKO,MAS,2025-10-08,2025-08-13,3A,1,1
T122,SBC,PUNE,2025-09-25,2025-07-06,3A,1,1
T131,MAS,HYD,2025-11-28,2025-09-18,SL,1,0
T116,MAS,HYD,2025-05-14,2025-04-03,SL,1,1
T107,PUNE,JU,2025-05-07,2025-02-05,1A,1,1
T103,CSTM,NDLS,2025-05-14,2025-04-24,3A,1,0
T129,MAS,SBC,2025-12-13,2025-12-10,1A,1,1
T115,SBC,BCT,2025-04-05,2024-12-21,SL,1,0
T116,JU,MAS,2025-05-10,2025-01-29,3A,1,0
T133,BCT,LKO,2025-08-19,2025-05-08,SL,1,0
T102,BCT,CSTM,2025-06-12,2025-03-11,SL,1,1
T137,BCT,SBC,2025-03-09,2025-01-24,SL,1,0
T113,JU,PUNE,2025-01-06,2024-11-10,SL,1,0
T125,LKO,KOL,2025-11-04,2025-10-24,3A,1,1
T131,NDLS,BCT,2025-01-17,2024-12-27,3A,1,0
T130,NDLS,LKO,2025-03-10,2024-11-14,3A,1,1
T136,MAS,LKO,2025-10-24,2025-09-05,SL,1,1
T128,CSTM,HYD,2025-06-19,2025-02-22,3A,1,1
T135,KOL,CSTM,2025-10-20,2025-07-27,SL,1,1
T117,JU,PUNE,2025-07-16,2025-07-13,1A,1,1
T131,JU,NDLS,2025-01-06,2024-10-28,2A,1,1
T136,SBC,JU,2025-10-16,2025-07-27,2A,1,1
T125,HYD,NDLS,2025-02-08,2024-12-07,1A,1,1
T133,NDLS,LKO,2025-09-27,2025-08-07,SL,1,1
T117,PUNE,MAS,2025-02-02,2025-01-08,3A,1,1
T125,KOL,NDLS,2025-09-08,2025-07-12,SL,1,1
T138,BCT,KOL,2025-02-15,2024-11-26,1A,1,0
T103,SBC,CSTM,2025-12-02,2025-10-29,SL,1,1
T115,CSTM,NDLS,2025-09-28,2025-08-09,3A,1,0
T132,LKO,MAS,2025-04-11,2025-03-15,3A,1,0
T138,KOL,CSTM,2025-11-23,2025-11-09,3A,1,1
T114,JU,KOL,2025-01-22,2024-10-14,SL,1,1
T100,PUNE,SBC,2025-04-09,2024-12-18,SL,1,0
